workload,trace_id,scale_selected,origin,split,agent_status,trace_path,native_source_path,llm_calls,tool_calls,total_nodes,unique_tools,capture_wall_seconds,llm_phase_seconds,tool_phase_seconds,other_unattributed_seconds,timestamped_span_seconds,missing_timestamp_events,prompt_qwen36_total_tokens,max_prompt_qwen36_tokens,input_nemotron_known_tokens,input_nemotron_missing_calls,output_recorded_total_tokens,output_reasoning_known_tokens,output_nonreasoning_known_tokens,output_unknown_tokens
minisweagent,pydicom__pydicom-1694,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pydicom__pydicom-1694/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/019_pydicom__pydicom-1694,50,50,100,1,165.01,106.75418758392334,28.288827180862427,29.966985235214224,135.04301476478577,0,584150,20316,632089,0,7875,1714,6161,0
minisweagent,pydicom__pydicom-1413,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pydicom__pydicom-1413/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/020_pydicom__pydicom-1413,95,95,190,1,415.68,307.1582145690918,77.40587401390076,31.115911417007453,384.56408858299255,0,3096094,58174,3422463,0,23009,7709,15300,0
minisweagent,pydicom__pydicom-901,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pydicom__pydicom-901/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/021_pydicom__pydicom-901,80,80,160,1,272.179,199.33166551589966,44.377657890319824,28.46967659378049,243.70932340621948,0,1823507,44237,1964067,0,14518,3023,11495,0
minisweagent,pydicom__pydicom-1139,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pydicom__pydicom-1139/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/022_pydicom__pydicom-1139,34,34,68,1,169.695,57.13707613945007,71.93705248832703,40.620871372222894,129.0741286277771,0,300005,14773,316149,0,4067,1093,2974,0
minisweagent,pydicom__pydicom-1256,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/pydicom__pydicom-1256/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260906T004724Z/tasks/023_pydicom__pydicom-1256,47,47,94,1,180.967,125.70581650733948,27.777431964874268,27.483751527786268,153.48324847221375,0,775864,29373,820878,0,9507,1922,7585,0
minisweagent,sqlfluff__sqlfluff-1625,True,existing,dev,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/sqlfluff__sqlfluff-1625/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/minisweagent-swebench/dev-20260905T200222Z/tasks/001_sqlfluff__sqlfluff-1625,109,109,218,1,411.242,300.3833394050598,68.88893103599548,41.96972955894472,369.2722704410553,0,3201679,58829,3910302,0,21818,12464,9354,0
minisweagent,django__django-16139,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-16139/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/107-django__django-16139-a1/tasks/001_django__django-16139,75,75,150,1,386.897,269.83342719078064,70.25638127326965,46.8071915359497,340.0898084640503,0,1818922,46446,2137069,0,12386,6067,6319,0
minisweagent,astropy__astropy-12907,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/astropy__astropy-12907/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/001_astropy__astropy-12907,73,73,146,1,498.34,391.26047563552856,77.54784297943115,29.531681385040258,468.8083186149597,0,1460334,32392,1548619,0,10113,2273,7840,0
minisweagent,astropy__astropy-14182,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/astropy__astropy-14182/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/002_astropy__astropy-14182,45,45,90,1,278.722,161.13487076759338,91.41851854324341,26.168610689163188,252.5533893108368,0,552356,22784,660589,0,9261,4243,5018,0
minisweagent,astropy__astropy-14365,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/astropy__astropy-14365/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/003_astropy__astropy-14365,40,40,80,1,423.36,343.3675217628479,54.64911675453186,25.343361482620253,398.01663851737976,0,521793,21740,569507,0,8948,2652,6296,0
minisweagent,astropy__astropy-14995,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/astropy__astropy-14995/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/004_astropy__astropy-14995,49,49,98,1,365.289,257.85762071609497,81.4396185874939,25.99176069641112,339.29723930358887,0,829776,32163,933937,0,12384,3039,9345,0
minisweagent,astropy__astropy-6938,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/astropy__astropy-6938/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/005_astropy__astropy-6938,59,59,118,1,463.257,401.82004022598267,33.641390562057495,27.795569211959844,435.46143078804016,0,751740,22209,807275,0,6026,2309,3717,0
minisweagent,astropy__astropy-7746,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/astropy__astropy-7746/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/006_astropy__astropy-7746,77,77,154,1,350.303,250.64322471618652,74.01712322235107,25.6426520614624,324.6603479385376,0,1439127,37602,1562289,0,11446,4436,7010,0
minisweagent,django__django-10914,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-10914/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/007_django__django-10914,104,104,208,1,299.145,194.44812393188477,73.9493637084961,30.747512359619122,268.39748764038086,0,2568309,44060,2905069,0,11597,4903,6694,0
minisweagent,django__django-10924,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-10924/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/008_django__django-10924,107,107,214,1,400.381,310.9351453781128,62.9404673576355,26.50538726425168,373.8756127357483,0,3018685,60783,3199049,0,17896,2684,15212,0
minisweagent,django__django-11001,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11001/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/009_django__django-11001,55,55,110,1,424.861,235.66984128952026,38.020174741744995,151.17098396873473,273.69001603126526,0,958203,34800,1076695,0,13703,3222,10481,0
minisweagent,django__django-11019,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11019/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/010_django__django-11019,82,81,163,1,711.497,562.1941401958466,45.69706654548645,103.60579325866695,682.6021726131439,1,2545192,56931,3513765,0,44316,21978,22338,0
minisweagent,django__django-11039,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11039/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/011_django__django-11039,77,77,154,1,363.323,287.4905369281769,48.87819051742554,26.954272554397562,336.3687274456024,0,1388947,31660,1478571,0,9482,2275,7207,0
minisweagent,django__django-11049,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11049/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/012_django__django-11049,77,77,154,1,327.5,258.4230513572693,42.45674157142639,26.62020707130432,300.8797929286957,0,1040650,27443,1157260,0,10918,3276,7642,0
minisweagent,django__django-11099,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11099/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/013_django__django-11099,29,29,58,1,397.491,349.6213586330414,20.73963212966919,27.130009237289414,370.36099076271057,0,248537,16262,269520,0,4735,924,3811,0
minisweagent,django__django-11133,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11133/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/014_django__django-11133,67,67,134,1,509.845,411.68102955818176,71.29299926757812,26.87097117424014,482.9740288257599,0,1242785,33467,1377116,0,13988,3272,10716,0
minisweagent,django__django-11179,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11179/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/015_django__django-11179,38,38,76,1,154.764,103.43505859375,24.44598364830017,26.88295775794984,127.88104224205017,0,431438,19039,463102,0,6889,1309,5580,0
minisweagent,django__django-11283,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11283/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/016_django__django-11283,59,59,118,1,379.904,311.1689476966858,41.518184661865234,27.21686764144897,352.687132358551,0,1152388,43169,1246127,0,16015,2305,13710,0
minisweagent,django__django-11422,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11422/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/017_django__django-11422,81,81,162,1,667.277,582.5150468349457,48.35706830024719,36.40488486480717,630.8721151351929,0,1914902,46085,2083075,0,15166,3603,11563,0
minisweagent,django__django-11564,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11564/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/018_django__django-11564,107,107,214,1,564.239,461.9327743053436,74.92769479751587,27.378530897140536,536.8604691028595,0,3567874,56092,3744887,0,22491,4867,17624,0
minisweagent,django__django-11583,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11583/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/019_django__django-11583,31,31,62,1,158.6,113.46933078765869,18.2690749168396,26.861594295501703,131.7384057044983,0,349914,20557,381591,0,6193,1889,4304,0
minisweagent,django__django-11620,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11620/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/020_django__django-11620,108,108,216,1,593.11,498.78832507133484,65.29758310317993,29.024091825485243,564.0859081745148,0,3621197,65863,4260583,0,26725,9079,17646,0
minisweagent,django__django-11630,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11630/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/021_django__django-11630,120,120,240,1,997.917,900.0436339378357,70.231529712677,27.641836349487335,970.2751636505127,0,3058391,51873,3287123,0,25785,5273,20512,0
minisweagent,django__django-11742,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11742/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/022_django__django-11742,129,129,258,1,1217.369,1109.3668649196625,79.9971923828125,28.00494269752494,1189.364057302475,0,4041792,57117,4262597,0,20020,4408,15612,0
minisweagent,django__django-11797,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11797/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/023_django__django-11797,245,245,490,1,3736.221,3398.855332136154,307.3775451183319,29.98812274551392,3706.232877254486,0,11389307,73904,12994929,0,31195,10974,20221,0
minisweagent,django__django-11815,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11815/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/024_django__django-11815,87,87,174,1,1081.299,997.6922981739044,54.73965096473694,28.86705086135862,1052.4319491386414,0,1924544,44953,2071040,0,14677,3081,11596,0
minisweagent,django__django-11848,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11848/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/025_django__django-11848,24,24,48,1,297.838,255.93359231948853,13.798304319381714,28.106103361129783,269.73189663887024,0,213650,14750,248317,0,6505,2405,4100,0
minisweagent,django__django-11905,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11905/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/026_django__django-11905,160,160,320,1,1221.63,978.0925426483154,214.5120508670807,29.02540648460399,1192.6045935153961,0,4051912,44907,4425071,0,16319,3601,12718,0
minisweagent,django__django-11910,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11910/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/027_django__django-11910,201,201,402,1,2063.0,1919.3646214008331,113.35355162620544,30.281826972961426,2032.7181730270386,0,7534238,69564,8801365,0,36727,16172,20555,0
minisweagent,django__django-11964,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11964/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/028_django__django-11964,150,150,300,1,516.861,405.9754123687744,80.616131067276,30.269456563949575,486.5915434360504,0,4556278,63286,5102178,0,29241,7547,21694,0
minisweagent,django__django-11999,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-11999/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/029_django__django-11999,168,168,336,1,485.566,294.75485491752625,161.1471836566925,29.663961425781224,455.90203857421875,0,5168179,45497,5756718,0,19188,7227,11961,0
minisweagent,django__django-12113,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-12113/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/030_django__django-12113,62,62,124,1,223.692,133.99857711791992,60.054197549819946,29.63922533226014,194.05277466773987,0,1486378,37876,1641961,0,9176,3269,5907,0
minisweagent,django__django-12125,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-12125/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/031_django__django-12125,152,152,304,1,465.597,284.5488028526306,150.72689986228943,30.321297285079936,435.27570271492004,0,3929552,45007,4557921,0,19153,8032,11121,0
minisweagent,django__django-12184,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-12184/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/032_django__django-12184,91,91,182,1,354.259,271.225709438324,52.802109241485596,30.231181320190444,324.02781867980957,0,2148878,49234,2485848,0,20226,5769,14457,0
minisweagent,django__django-12284,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-12284/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/033_django__django-12284,59,59,118,1,289.639,221.74439668655396,37.738383293151855,30.1562200202942,259.4827799797058,0,939890,33058,1011889,0,17436,2515,14921,0
minisweagent,django__django-12286,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-12286/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/034_django__django-12286,113,113,226,1,294.931,198.96329760551453,66.20385313034058,29.76384926414488,265.1671507358551,0,3291729,54984,3511042,0,12543,3896,8647,0
minisweagent,django__django-12308,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-12308/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/035_django__django-12308,73,73,146,1,266.687,185.64882111549377,49.89288568496704,31.145293199539196,235.54170680046082,0,1463422,40608,1535045,0,13256,2072,11184,0
minisweagent,django__django-12453,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-12453/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/036_django__django-12453,50,50,100,1,171.678,109.522376537323,31.88325023651123,30.27237322616577,141.40562677383423,0,740954,27225,772679,0,7510,1662,5848,0
minisweagent,django__django-12470,True,expanded_collection,test,Submitted,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/datasets/scale-20260908-collected/minisweagent/traces/django__django-12470/trace.json,/lus/eagle/projects/lc-mpi/ZhijingYe/SIGMETRICS_2027/trace_framework/runs/collection/expand128-7594555-20260907/minisweagent/raw/direct-batch/tasks/037_django__django-12470,175,175,350,1,752.001,606.4082882404327,114.20777893066406,31.384932828903175,720.6160671710968,0,6869647,81509,8387115,0,42364,17643,24721,0
