workload,trace_id,node_id,call_index,trace_llm_calls,replay_32k_eligible,input_qwen_tokens,input_nemotron_usage_tokens,output_recorded_tokens,output_reasoning_tokens,output_nonreasoning_tokens,output_unknown_tokens,response_id
minisweagent,pylint-dev__astroid-1333,llm-144,144,211,False,54361,68560,348,61,287,0,chatcmpl-c8078ffc-6b93-405f-b239-926c4a23b372
minisweagent,pylint-dev__astroid-1333,llm-145,145,211,False,54727,68980,413,366,47,0,chatcmpl-2a26f8ec-ae8f-461f-826d-2f80fa11b652
minisweagent,pylint-dev__astroid-1333,llm-146,146,211,False,54851,69482,60,14,46,0,chatcmpl-51589aba-cb90-4fc3-a1dc-2db4f588e6c8
minisweagent,pylint-dev__astroid-1333,llm-147,147,211,False,55164,69824,575,267,308,0,chatcmpl-83417fca-f9ae-4861-9e84-c8e114e35c44
minisweagent,pylint-dev__astroid-1333,llm-148,148,211,False,55936,70874,346,306,40,0,chatcmpl-9c16c28a-cf77-40a5-a0a8-a2a85b795c34
minisweagent,pylint-dev__astroid-1333,llm-149,149,211,False,56032,71287,55,9,46,0,chatcmpl-02ed1ff6-7569-4976-9508-1e3e575f15a9
minisweagent,pylint-dev__astroid-1333,llm-150,150,211,False,56345,71624,84,32,52,0,chatcmpl-23c942a2-d7d7-4028-95ca-b86ece7b7d90
minisweagent,pylint-dev__astroid-1333,llm-151,151,211,False,56552,71874,414,36,378,0,chatcmpl-04ec7a4c-093c-4ca6-8535-f52e9bd65273
minisweagent,pylint-dev__astroid-1333,llm-152,152,211,False,56990,72323,56,10,46,0,chatcmpl-81bb31cc-5697-47bf-822a-0b27b8c74381
minisweagent,pylint-dev__astroid-1333,llm-153,153,211,False,57313,72672,67,15,52,0,chatcmpl-ba86854c-d850-46e3-a0ab-d08e0205d9c9
minisweagent,pylint-dev__astroid-1333,llm-154,154,211,False,57520,72905,59,9,50,0,chatcmpl-425547ac-25bc-43a5-81cc-cf24c5a38506
minisweagent,pylint-dev__astroid-1333,llm-155,155,211,False,57663,73071,198,49,149,0,chatcmpl-ec9b4bc1-0dcb-449f-bb58-7f893901742d
minisweagent,pylint-dev__astroid-1333,llm-156,156,211,False,57860,73315,163,17,146,0,chatcmpl-ff34c51d-b231-4dd3-94c9-016194da2742
minisweagent,pylint-dev__astroid-1333,llm-157,157,211,False,58066,73531,184,79,105,0,chatcmpl-d781636d-8aaf-40b7-b2ed-00e1fbd5faec
minisweagent,pylint-dev__astroid-1333,llm-158,158,211,False,58272,73826,128,14,114,0,chatcmpl-9c8747f4-7712-4423-bb81-48ee85a0ce83
minisweagent,pylint-dev__astroid-1333,llm-159,159,211,False,58475,74064,223,176,47,0,chatcmpl-a6604ba7-fb50-4e7a-8897-4ca4f32eb737
minisweagent,pylint-dev__astroid-1333,llm-160,160,211,False,58579,74357,48,16,32,0,chatcmpl-d51e537c-dc1d-402f-9775-d2ebef31062b
minisweagent,pylint-dev__astroid-1333,llm-161,161,211,False,58654,74459,64,12,52,0,chatcmpl-0f10b527-0a38-492a-a225-38bcb694ea42
minisweagent,pylint-dev__astroid-1333,llm-162,162,211,False,58861,74689,68,12,56,0,chatcmpl-7ea87f8e-a491-42a4-aaf0-4aefceab0481
minisweagent,pylint-dev__astroid-1333,llm-163,163,211,False,59007,74867,84,51,33,0,chatcmpl-01f215e9-8a15-4233-9624-b3a51b4abb40
minisweagent,pylint-dev__astroid-1333,llm-164,164,211,False,59216,75141,63,11,52,0,chatcmpl-2c8a4b37-3cb4-4409-8b7e-22b8b64b9d95
minisweagent,pylint-dev__astroid-1333,llm-165,165,211,False,59423,75370,59,9,50,0,chatcmpl-30b0446d-b937-4881-984f-0ed84aa40b3c
minisweagent,pylint-dev__astroid-1333,llm-166,166,211,False,59566,75536,83,25,58,0,chatcmpl-0477f695-fff5-4568-9356-90d4045c4f16
minisweagent,pylint-dev__astroid-1333,llm-167,167,211,False,59658,75664,50,5,45,0,chatcmpl-d381e67c-d38c-4aee-8c2b-354f34cd3073
minisweagent,pylint-dev__astroid-1333,llm-168,168,211,False,59914,75939,65,7,58,0,chatcmpl-5db54a82-cd2d-46a3-a29f-622238962bb7
minisweagent,pylint-dev__astroid-1333,llm-169,169,211,False,61789,77962,85,13,72,0,chatcmpl-9aa643f0-57ad-4e52-9892-3d468067bffd
minisweagent,pylint-dev__astroid-1333,llm-170,170,211,False,62991,79264,386,340,46,0,chatcmpl-adfb7488-b4c6-4f6e-b1b6-7d373bac297e
minisweagent,pylint-dev__astroid-1333,llm-171,171,211,False,63335,79975,228,175,53,0,chatcmpl-9cc72219-aefa-4779-8a50-767da03d343f
minisweagent,pylint-dev__astroid-1333,llm-172,172,211,False,63509,80341,58,12,46,0,chatcmpl-2b517041-2f8e-44b0-aa70-e4f20811ed93
minisweagent,pylint-dev__astroid-1333,llm-173,173,211,False,63701,80561,51,5,46,0,chatcmpl-80c8c393-2c74-4862-87d0-ff6cdd79e743
minisweagent,pylint-dev__astroid-1333,llm-174,174,211,False,63863,80740,159,99,60,0,chatcmpl-4056c6a2-0470-4323-9c16-1e9ab70323ed
minisweagent,pylint-dev__astroid-1333,llm-175,175,211,False,63974,80963,77,19,58,0,chatcmpl-f697b11a-bc02-4158-852a-6df6bb3158a0
minisweagent,pylint-dev__astroid-1333,llm-176,176,211,False,64157,81181,249,185,64,0,chatcmpl-6b8ac814-6f58-435e-8b58-65a4d1bc97ed
minisweagent,pylint-dev__astroid-1333,llm-177,177,211,False,64269,81485,61,29,32,0,chatcmpl-0ff9cd79-32b4-479f-8f5f-e4a7599f9b46
minisweagent,pylint-dev__astroid-1333,llm-178,178,211,False,64344,81600,63,11,52,0,chatcmpl-8cb3672c-e162-418b-a209-8942cfd76892
minisweagent,pylint-dev__astroid-1333,llm-179,179,211,False,64551,81829,86,14,72,0,chatcmpl-869f15df-bcd9-4d07-adc1-4cc4c9d185d2
minisweagent,pylint-dev__astroid-1333,llm-180,180,211,False,64936,82256,1252,753,499,0,chatcmpl-377c2f9a-4287-40f6-975d-fc08b6e89ce0
minisweagent,pylint-dev__astroid-1333,llm-181,181,211,False,65563,83624,89,42,47,0,chatcmpl-3b519a2b-69e8-4415-8bdb-d68af51b9caa
minisweagent,pylint-dev__astroid-1333,llm-182,182,211,False,65691,83804,66,14,52,0,chatcmpl-0f49ab26-9a8c-4d3c-89d3-65f1292257b6
minisweagent,pylint-dev__astroid-1333,llm-183,183,211,False,65857,83995,506,7,499,0,chatcmpl-bdd52e19-728a-4cc6-bfbb-e34e7b54b8f3
minisweagent,pylint-dev__astroid-1333,llm-184,184,211,False,66705,84855,204,144,60,0,chatcmpl-773b8b47-617a-456a-a6ad-d2440463ef5e
minisweagent,pylint-dev__astroid-1333,llm-185,185,211,False,66838,85147,77,19,58,0,chatcmpl-d8151f88-6594-4cd5-94a5-b1152255c704
minisweagent,pylint-dev__astroid-1333,llm-186,186,211,False,67038,85381,71,13,58,0,chatcmpl-2ac34876-b38e-4a71-87ab-0e0ecb80b951
minisweagent,pylint-dev__astroid-1333,llm-187,187,211,False,67176,85546,623,583,40,0,chatcmpl-bc214560-6daa-43e3-9980-fd71ae69e410
minisweagent,pylint-dev__astroid-1333,llm-188,188,211,False,67272,86236,450,22,428,0,chatcmpl-72e8960d-9700-4269-9d0a-e66dd1912d8b
minisweagent,pylint-dev__astroid-1333,llm-189,189,211,False,67756,86724,53,7,46,0,chatcmpl-c521de38-062b-4c1d-af79-0ef4219a2bf7
minisweagent,pylint-dev__astroid-1333,llm-190,190,211,False,67993,86981,437,20,417,0,chatcmpl-c711bdd5-a8c6-4a66-91e2-6bd4553dde17
minisweagent,pylint-dev__astroid-1333,llm-191,191,211,False,68463,87453,53,7,46,0,chatcmpl-f7489ac3-31fe-48ce-9a18-bd99fa91fc0f
minisweagent,pylint-dev__astroid-1333,llm-192,192,211,False,68752,87768,59,7,52,0,chatcmpl-0016ca30-4a11-45f7-9cae-62d4b180f2af
minisweagent,pylint-dev__astroid-1333,llm-193,193,211,False,68959,87993,58,8,50,0,chatcmpl-0abb50bb-ebd7-47e6-8d68-d65a7e22729b
minisweagent,pylint-dev__astroid-1333,llm-194,194,211,False,69102,88158,81,9,72,0,chatcmpl-791dc2be-5533-496d-b560-a5fe561dec27
minisweagent,pylint-dev__astroid-1333,llm-195,195,211,False,69487,88580,80,23,57,0,chatcmpl-aef58c01-e6f4-4794-855a-a1f965e0f718
minisweagent,pylint-dev__astroid-1333,llm-196,196,211,False,70136,89288,81,25,56,0,chatcmpl-d70c2445-4b2e-4f8a-88e8-b86f0cb78bf6
minisweagent,pylint-dev__astroid-1333,llm-197,197,211,False,70802,90035,76,20,56,0,chatcmpl-c579e955-e6c5-44bc-8233-a609e668b90b
minisweagent,pylint-dev__astroid-1333,llm-198,198,211,False,71424,90724,72,22,50,0,chatcmpl-d018fe50-4ea1-4d3b-beb0-3f05e51b9ade
minisweagent,pylint-dev__astroid-1333,llm-199,199,211,False,71567,90903,68,15,53,0,chatcmpl-f1232a82-5107-44fb-a27a-da0587648ba6
minisweagent,pylint-dev__astroid-1333,llm-200,200,211,False,71717,91082,86,34,52,0,chatcmpl-cd4d56e7-6b38-4140-ad07-615548ee38cc
minisweagent,pylint-dev__astroid-1333,llm-201,201,211,False,71860,91273,132,12,120,0,chatcmpl-91be0856-106d-488e-955f-a39102f79cb8
minisweagent,pylint-dev__astroid-1333,llm-202,202,211,False,72083,91517,102,20,82,0,chatcmpl-0e42339e-98ea-4d9d-9f0e-257e4595fe74
minisweagent,pylint-dev__astroid-1333,llm-203,203,211,False,72643,92142,49,13,36,0,chatcmpl-ad475e6d-15ab-4bdf-bedf-a8883c791a5d
minisweagent,pylint-dev__astroid-1333,llm-204,204,211,False,72939,92469,130,80,50,0,chatcmpl-c0776ab3-d2a1-48f6-8a22-8adc6c5b5951
minisweagent,pylint-dev__astroid-1333,llm-205,205,211,False,73082,92706,107,55,52,0,chatcmpl-5c4721ed-85a6-477b-aed7-0ae203b04c2b
minisweagent,pylint-dev__astroid-1333,llm-206,206,211,False,73394,93091,55,13,42,0,chatcmpl-e503b2b4-5700-456f-8773-ef36198c7f62
minisweagent,pylint-dev__astroid-1333,llm-207,207,211,False,73476,93203,64,12,52,0,chatcmpl-807b2f69-eb64-4d96-b8c8-f53b212fd1ef
minisweagent,pylint-dev__astroid-1333,llm-208,208,211,False,73788,93545,50,8,42,0,chatcmpl-829865bc-81ca-4d27-afe7-9ab401f9e27c
minisweagent,pylint-dev__astroid-1333,llm-209,209,211,False,73870,93652,55,16,39,0,chatcmpl-bffd6de0-0659-4a42-8461-bf62327fe5c8
minisweagent,pylint-dev__astroid-1333,llm-210,210,211,False,74169,93985,60,14,46,0,chatcmpl-64489733-d769-4ef4-a06e-c6b050297ab4
minisweagent,pylint-dev__astroid-1333,llm-211,211,211,False,74475,94323,47,8,39,0,chatcmpl-833c99fa-f967-408f-ba76-c3caa7cbd72e
minisweagent,pylint-dev__astroid-1196,llm-001,1,80,True,1570,1823,205,136,69,0,chatcmpl-cfd722a7-e372-439f-8152-b1e0a340df88
minisweagent,pylint-dev__astroid-1196,llm-002,2,80,True,1980,2389,53,23,30,0,chatcmpl-797bf43b-4244-43a7-b91a-cae53b5cf959
minisweagent,pylint-dev__astroid-1196,llm-003,3,80,True,2915,3369,163,23,140,0,chatcmpl-231aacf7-e4e7-40dd-b509-6ffda35e7399
minisweagent,pylint-dev__astroid-1196,llm-004,4,80,True,3283,3754,43,7,36,0,chatcmpl-c1a25a8a-dae9-4b59-b93f-b1bd0a8ac3b5
minisweagent,pylint-dev__astroid-1196,llm-005,5,80,True,3387,3875,41,7,34,0,chatcmpl-8fbb86da-98cb-4b6d-86fd-04de27534e38
minisweagent,pylint-dev__astroid-1196,llm-006,6,80,True,3555,4071,98,28,70,0,chatcmpl-c8d4feaa-1d6a-4e2d-ae5a-4043e67d93c5
minisweagent,pylint-dev__astroid-1196,llm-007,7,80,True,3711,4264,90,39,51,0,chatcmpl-2a672882-c18c-4ea8-a404-408045b02b11
minisweagent,pylint-dev__astroid-1196,llm-008,8,80,True,4229,4844,147,102,45,0,chatcmpl-9941c931-1f76-4ddd-8e94-48e21d7915a5
minisweagent,pylint-dev__astroid-1196,llm-009,9,80,True,4313,5041,61,10,51,0,chatcmpl-ff0809b9-6ef5-42bd-b602-ee2f6852e9a2
minisweagent,pylint-dev__astroid-1196,llm-010,10,80,True,4810,5571,69,21,48,0,chatcmpl-cfc4928b-0060-45e9-80bb-413a5c1b9c65
minisweagent,pylint-dev__astroid-1196,llm-011,11,80,True,4879,5671,58,10,48,0,chatcmpl-edc734cf-13f3-41e5-a523-54a85b911aae
minisweagent,pylint-dev__astroid-1196,llm-012,12,80,True,5376,6215,67,25,42,0,chatcmpl-189b4c1d-474e-4312-91d4-8f484f5cd42d
minisweagent,pylint-dev__astroid-1196,llm-013,13,80,True,5479,6355,63,13,50,0,chatcmpl-410ed376-10e7-4826-9e95-17c2b5f129c6
minisweagent,pylint-dev__astroid-1196,llm-014,14,80,True,6133,7053,181,130,51,0,chatcmpl-43937359-3df3-423d-8ea8-f74caa0ee4f3
minisweagent,pylint-dev__astroid-1196,llm-015,15,80,True,6468,7538,245,195,50,0,chatcmpl-d42c7b0b-ca13-4a0c-aee9-37a17e429a04
minisweagent,pylint-dev__astroid-1196,llm-016,16,80,True,6564,7842,54,14,40,0,chatcmpl-58107ac1-2464-44ed-9399-5fb169186ca9
minisweagent,pylint-dev__astroid-1196,llm-017,17,80,True,6966,8298,76,29,47,0,chatcmpl-e360094e-3242-42e3-99d5-d47842e118f6
minisweagent,pylint-dev__astroid-1196,llm-018,18,80,True,7062,8438,238,195,43,0,chatcmpl-92c7640d-6a49-4939-9087-3fe274a5c5f7
minisweagent,pylint-dev__astroid-1196,llm-019,19,80,True,7156,8738,85,34,51,0,chatcmpl-01d2c99e-45fd-40a0-ba33-57a1af1b2672
minisweagent,pylint-dev__astroid-1196,llm-020,20,80,True,7226,8854,55,11,44,0,chatcmpl-49f83202-65fd-483e-882d-1ba83eea1932
minisweagent,pylint-dev__astroid-1196,llm-021,21,80,True,7355,9004,69,18,51,0,chatcmpl-fe2843fd-4eb6-4612-a9ca-5d09f72edef3
minisweagent,pylint-dev__astroid-1196,llm-022,22,80,True,7621,9315,60,9,51,0,chatcmpl-dce931d6-fb66-4118-b3c8-4d765e2255f9
minisweagent,pylint-dev__astroid-1196,llm-023,23,80,True,8082,9815,62,11,51,0,chatcmpl-6e54fffb-6659-4be9-bb93-607a41439807
minisweagent,pylint-dev__astroid-1196,llm-024,24,80,True,8696,10463,73,22,51,0,chatcmpl-4a4099dd-0cff-4c4b-b10b-3d5d66b12e40
minisweagent,pylint-dev__astroid-1196,llm-025,25,80,True,8990,10795,60,9,51,0,chatcmpl-6cddec23-9de4-415b-8f15-21d3ee3e8419
minisweagent,pylint-dev__astroid-1196,llm-026,26,80,True,9495,11343,68,17,51,0,chatcmpl-c32615a9-56b8-4408-98b4-36f5ab1c303f
minisweagent,pylint-dev__astroid-1196,llm-027,27,80,True,9774,11657,60,9,51,0,chatcmpl-1de01e4e-33d7-412b-9dc3-716914ec521f
minisweagent,pylint-dev__astroid-1196,llm-028,28,80,True,10195,12119,629,205,424,0,chatcmpl-7ff83aea-c853-4a30-bb52-0a8ffecd7128
minisweagent,pylint-dev__astroid-1196,llm-029,29,80,True,10931,13018,168,79,89,0,chatcmpl-b2e0e50e-b8d1-4235-9d47-453281e8ef08
minisweagent,pylint-dev__astroid-1196,llm-030,30,80,True,11305,13490,899,95,804,0,chatcmpl-52e89cf9-2a23-4efe-b03b-e2906442ed05
minisweagent,pylint-dev__astroid-1196,llm-031,31,80,True,12194,14424,43,9,34,0,chatcmpl-5f4580ad-0df7-4780-97d0-5805a5689904
minisweagent,pylint-dev__astroid-1196,llm-032,32,80,True,12270,14520,1097,19,1078,0,chatcmpl-1003afc0-b2e2-44d6-8a71-d05ace80ba8c
minisweagent,pylint-dev__astroid-1196,llm-033,33,80,True,13768,15852,663,144,519,0,chatcmpl-05c9c4fc-8b4f-42ca-b075-9d5f8add3ac5
minisweagent,pylint-dev__astroid-1196,llm-034,34,80,True,14620,16790,1396,895,501,0,chatcmpl-740598a9-0757-4c2a-adce-829c28fb5652
minisweagent,pylint-dev__astroid-1196,llm-035,35,80,True,15632,18682,291,240,51,0,chatcmpl-0fa60ba8-8080-43e2-9dd4-540692ace45f
minisweagent,pylint-dev__astroid-1196,llm-036,36,80,True,16073,19386,1006,103,903,0,chatcmpl-0e5e0aa0-8e95-4037-8b65-f57396c29154
minisweagent,pylint-dev__astroid-1196,llm-037,37,80,True,17056,20427,44,9,35,0,chatcmpl-8731e7b2-848e-49f4-aff4-ecb603710234
minisweagent,pylint-dev__astroid-1196,llm-038,38,80,True,17437,20866,1302,65,1237,0,chatcmpl-19b971c6-faa3-49a0-b7ff-933de7e64ecd
minisweagent,pylint-dev__astroid-1196,llm-039,39,80,True,19105,22385,93,20,73,0,chatcmpl-9dcaec7d-d7b0-4ef1-965a-293bccce8595
minisweagent,pylint-dev__astroid-1196,llm-040,40,80,True,19213,22523,35,6,29,0,chatcmpl-cd651b6b-77e9-48b9-bc03-29f8539c449b
minisweagent,pylint-dev__astroid-1196,llm-041,41,80,True,19310,22636,60,7,53,0,chatcmpl-021c581f-6eee-4c30-aaf6-ba57c83080dc
minisweagent,pylint-dev__astroid-1196,llm-042,42,80,True,21045,24579,130,41,89,0,chatcmpl-fc3a408c-c187-4250-b6c4-9b06964f7c67
minisweagent,pylint-dev__astroid-1196,llm-043,43,80,True,21183,24768,71,12,59,0,chatcmpl-f3c9e6bd-fa8b-402f-874f-a46c3d21f6dc
minisweagent,pylint-dev__astroid-1196,llm-044,44,80,True,21294,24903,69,10,59,0,chatcmpl-df8861a5-7a04-49a1-a82a-66021ffae3b0
minisweagent,pylint-dev__astroid-1196,llm-045,45,80,True,21401,25031,68,9,59,0,chatcmpl-0ff96c59-009b-4039-a8e2-567c5febc492
minisweagent,pylint-dev__astroid-1196,llm-046,46,80,True,21621,25292,86,31,55,0,chatcmpl-4aa3856b-63e5-41a2-b7b1-9b1e89ebceea
minisweagent,pylint-dev__astroid-1196,llm-047,47,80,True,21725,25441,72,16,56,0,chatcmpl-e6c52d0e-01ac-4569-9a31-8b3e43efb9c7
minisweagent,pylint-dev__astroid-1196,llm-048,48,80,True,21828,25570,61,10,51,0,chatcmpl-407fb541-2cb3-43d3-b8c2-1b423be3401c
minisweagent,pylint-dev__astroid-1196,llm-049,49,80,True,21973,25740,75,27,48,0,chatcmpl-01f0da4c-456d-42e3-9942-beebe38dafde
minisweagent,pylint-dev__astroid-1196,llm-050,50,80,True,22249,26065,66,14,52,0,chatcmpl-6b590db1-1301-4db9-9663-d0dc33584f43
minisweagent,pylint-dev__astroid-1196,llm-051,51,80,True,22679,26540,77,12,65,0,chatcmpl-11d0e608-aca4-4e6f-a9a8-332efa6505a9
minisweagent,pylint-dev__astroid-1196,llm-052,52,80,True,22814,26702,71,8,63,0,chatcmpl-56925140-1aff-46f1-9d94-7db8fc46015f
minisweagent,pylint-dev__astroid-1196,llm-053,53,80,True,22920,26828,77,20,57,0,chatcmpl-01a69625-6a95-4d83-b318-97c03a180fa6
minisweagent,pylint-dev__astroid-1196,llm-054,54,80,True,23016,26956,64,8,56,0,chatcmpl-89ad3419-38ad-4b78-9892-6b86160e6ed1
minisweagent,pylint-dev__astroid-1196,llm-055,55,80,True,23199,27167,65,9,56,0,chatcmpl-77880bb3-b70e-4ff2-bb58-566c641d263c
minisweagent,pylint-dev__astroid-1196,llm-056,56,80,True,23303,27294,63,8,55,0,chatcmpl-8124c1b1-c97d-4aad-bd79-04ad4d54ebe7
minisweagent,pylint-dev__astroid-1196,llm-057,57,80,True,23400,27411,64,8,56,0,chatcmpl-036120f4-c48b-49e1-a3af-90270ee4e793
minisweagent,pylint-dev__astroid-1196,llm-058,58,80,True,23545,27581,64,8,56,0,chatcmpl-948e2338-694c-4851-a7b1-61524c126ec6
minisweagent,pylint-dev__astroid-1196,llm-059,59,80,True,23640,27694,63,8,55,0,chatcmpl-0dbe7373-ea76-4570-8ef1-beca8e41d8fe
minisweagent,pylint-dev__astroid-1196,llm-060,60,80,True,23744,27820,69,11,58,0,chatcmpl-ce154096-bccd-47ca-b469-091c6b9c1f9f
minisweagent,pylint-dev__astroid-1196,llm-061,61,80,True,23846,27946,63,8,55,0,chatcmpl-923092fa-f767-413b-925a-44f745f1850f
minisweagent,pylint-dev__astroid-1196,llm-062,62,80,True,24378,28533,65,9,56,0,chatcmpl-9b784deb-cfc7-4809-a750-3269bd0670bb
minisweagent,pylint-dev__astroid-1196,llm-063,63,80,True,24793,28998,129,37,92,0,chatcmpl-96781220-71c5-4077-aec5-ece1d2cb45f7
minisweagent,pylint-dev__astroid-1196,llm-064,64,80,True,24932,29184,48,14,34,0,chatcmpl-bb078502-d359-4ea6-aa80-56e2eb8d5ec1
minisweagent,pylint-dev__astroid-1196,llm-065,65,80,True,25008,29285,47,11,36,0,chatcmpl-c5f68e16-3327-45e3-9e34-c559032374d7
minisweagent,pylint-dev__astroid-1196,llm-066,66,80,True,25249,29549,661,26,635,0,chatcmpl-96e399c7-6563-428b-abe8-de961ba4b8dd
minisweagent,pylint-dev__astroid-1196,llm-067,67,80,True,26094,30324,542,39,503,0,chatcmpl-95a5163a-6ba6-4ef9-b73d-940011fb8516
minisweagent,pylint-dev__astroid-1196,llm-068,68,80,True,26774,30968,69,18,51,0,chatcmpl-eef79cc0-3ee1-451f-89f9-a8820624ca49
minisweagent,pylint-dev__astroid-1196,llm-069,69,80,True,27272,31506,1011,27,984,0,chatcmpl-dac220a7-be48-47f3-acfc-982867921f92
minisweagent,pylint-dev__astroid-1196,llm-070,70,80,True,28339,32552,64,13,51,0,chatcmpl-3fa7bbf8-bfa2-4f47-b052-17ba4943e933
minisweagent,pylint-dev__astroid-1196,llm-071,71,80,True,28801,33049,74,13,61,0,chatcmpl-f6b4a4f6-4547-462a-a9a0-d538733ea0de
minisweagent,pylint-dev__astroid-1196,llm-072,72,80,True,29238,33516,81,18,63,0,chatcmpl-077b47f8-f2ca-4720-a2fe-4f338aaaac43
minisweagent,pylint-dev__astroid-1196,llm-073,73,80,True,29344,33652,88,16,72,0,chatcmpl-572963fa-c90f-4f42-9d04-1728cbacfe8f
minisweagent,pylint-dev__astroid-1196,llm-074,74,80,True,29562,33921,100,17,83,0,chatcmpl-5a3962ce-53a0-4469-9c74-b44e804f720b
minisweagent,pylint-dev__astroid-1196,llm-075,75,80,True,29657,34052,46,7,39,0,chatcmpl-959efde1-bd37-403d-8fb2-73faa84d77ba
minisweagent,pylint-dev__astroid-1196,llm-076,76,80,True,30119,34537,62,16,46,0,chatcmpl-ecba95c3-018e-4b8d-87fb-364d8945f08c
minisweagent,pylint-dev__astroid-1196,llm-077,77,80,True,30588,35038,157,19,138,0,chatcmpl-9244fbd2-9020-4acf-9292-d4d474e6505c
minisweagent,pylint-dev__astroid-1196,llm-078,78,80,True,30795,35248,51,16,35,0,chatcmpl-b7e3ebc3-6182-42bb-b954-d304f162c78d
minisweagent,pylint-dev__astroid-1196,llm-079,79,80,True,30851,35330,42,10,32,0,chatcmpl-d48f46ad-a388-469f-a4a7-60c9c376d209
minisweagent,pylint-dev__astroid-1196,llm-080,80,80,True,31306,35811,49,10,39,0,chatcmpl-600f2c8c-28b5-48cd-ba39-b6ab3a4d816c
minisweagent,pylint-dev__astroid-1866,llm-001,1,34,True,1650,1883,212,108,104,0,chatcmpl-6a85b8f6-1c8b-4ca2-93dc-1a3a2ddc0e1a
minisweagent,pylint-dev__astroid-1866,llm-002,2,34,True,1785,2141,77,22,55,0,chatcmpl-e846ddc9-9312-41d2-8b01-de34e79d78a8
minisweagent,pylint-dev__astroid-1866,llm-003,3,34,True,3198,3669,283,236,47,0,chatcmpl-09330eb5-1e4d-4280-b30d-d6b59435fb42
minisweagent,pylint-dev__astroid-1866,llm-004,4,34,True,3281,3999,64,14,50,0,chatcmpl-9fe64234-45fb-4e8c-b2da-fac02a0766d5
minisweagent,pylint-dev__astroid-1866,llm-005,5,34,True,4332,5123,198,94,104,0,chatcmpl-8fb887f3-1603-426f-9386-0f9825214ad3
minisweagent,pylint-dev__astroid-1866,llm-006,6,34,True,4633,5514,44,8,36,0,chatcmpl-9dc4d129-1b7a-4591-bfbf-414b9d9f4cbb
minisweagent,pylint-dev__astroid-1866,llm-007,7,34,True,4737,5636,110,6,104,0,chatcmpl-3682cc72-6e7c-4f73-9604-790e6b1b35dd
minisweagent,pylint-dev__astroid-1866,llm-008,8,34,True,5242,6147,173,16,157,0,chatcmpl-40478e64-51e5-4a08-ba29-eeeee95e3cf3
minisweagent,pylint-dev__astroid-1866,llm-009,9,34,True,5518,6429,185,12,173,0,chatcmpl-c99e6867-dbb6-4451-a828-41a001fe75f1
minisweagent,pylint-dev__astroid-1866,llm-010,10,34,True,5823,6733,122,41,81,0,chatcmpl-5ac4b28b-9b5a-44be-bf93-e807f0da0fe6
minisweagent,pylint-dev__astroid-1866,llm-011,11,34,True,5947,6901,217,40,177,0,chatcmpl-057bca39-f9b1-4481-a5fc-47fadef9deb7
minisweagent,pylint-dev__astroid-1866,llm-012,12,34,True,6238,7220,115,63,52,0,chatcmpl-cb79935b-5f70-4ea7-8593-90fafec675c8
minisweagent,pylint-dev__astroid-1866,llm-013,13,34,True,6660,7742,276,95,181,0,chatcmpl-feaf6532-a4a1-463d-8ca8-9d895e187259
minisweagent,pylint-dev__astroid-1866,llm-014,14,34,True,6971,8148,287,85,202,0,chatcmpl-768128f3-6649-4e0c-ac57-190ac749ff11
minisweagent,pylint-dev__astroid-1866,llm-015,15,34,True,7324,8591,103,47,56,0,chatcmpl-f73d59f9-7b79-41b5-994b-051747a5345b
minisweagent,pylint-dev__astroid-1866,llm-016,16,34,True,7615,8953,99,29,70,0,chatcmpl-7baebf19-226f-4095-93bf-3b7512b34e07
minisweagent,pylint-dev__astroid-1866,llm-017,17,34,True,7701,9083,66,10,56,0,chatcmpl-f9fb00cb-be11-4463-a326-2d34b403cbbb
minisweagent,pylint-dev__astroid-1866,llm-018,18,34,True,7996,9414,192,15,177,0,chatcmpl-43d3b4cb-f242-4c6e-b36d-c32352116563
minisweagent,pylint-dev__astroid-1866,llm-019,19,34,True,8290,9711,467,37,430,0,chatcmpl-a737b5cf-e2eb-47eb-9481-b2a119d8ab12
minisweagent,pylint-dev__astroid-1866,llm-020,20,34,True,8878,10336,225,53,172,0,chatcmpl-8fe4acef-78f9-4b0f-9a13-6e2f504cfcf4
minisweagent,pylint-dev__astroid-1866,llm-021,21,34,True,9103,10599,78,22,56,0,chatcmpl-c21a3cf6-4507-43a0-9399-ebe6a2c263b0
minisweagent,pylint-dev__astroid-1866,llm-022,22,34,True,9192,10722,35,6,29,0,chatcmpl-899959ea-0b28-4603-bcf4-61ebb3780708
minisweagent,pylint-dev__astroid-1866,llm-023,23,34,True,9289,10835,63,7,56,0,chatcmpl-92102c5e-d7f9-4d05-b584-b77196d186c1
minisweagent,pylint-dev__astroid-1866,llm-024,24,34,True,9472,11043,79,8,71,0,chatcmpl-b354d1f5-f870-46f7-b22b-8a3682925b0f
minisweagent,pylint-dev__astroid-1866,llm-025,25,34,True,9563,11153,39,8,31,0,chatcmpl-c8d861f5-8725-41b9-b6ae-e4f48993d118
minisweagent,pylint-dev__astroid-1866,llm-026,26,34,True,11177,12811,61,25,36,0,chatcmpl-524ac3e9-9f03-4c97-bf19-ca6a548d2e49
minisweagent,pylint-dev__astroid-1866,llm-027,27,34,True,12130,13837,61,12,49,0,chatcmpl-d344e98b-0b35-44cb-9965-e27a895d741b
